Country_Hide,Number of Records,Area,Country,countrycode,Consumption Segment,Level,pce_lcu,pce_ppp,pce_usd,"Sector Category or Product",Region
Republic of Cabo Verde,1,National,Republic of Cabo Verde,CPV,Lowest,National,"2,915.74",34.39,35.02,"Appliances articles and products for personal care",Sub-Saharan Africa
Republic of Cabo Verde,1,National,Republic of Cabo Verde,CPV,Lowest,National,"3,314.72",39.09,39.81,Other,Sub-Saharan Africa
Ethiopia,1,National,Ethiopia,ETH,Lowest,National,"4,635.08",843.51,321.66,All categories,Sub-Saharan Africa
Ethiopia,1,National,Ethiopia,ETH,Lowest,National,"1,387.66",252.53,96.30,Grains,Sub-Saharan Africa
Ethiopia,1,National,Ethiopia,ETH,Lowest,National,131.16,23.87,9.10,Dairy,Sub-Saharan Africa
Ethiopia,1,National,Ethiopia,ETH,Lowest,National,125.34,22.81,8.70,Meat and fish,Sub-Saharan Africa
Ethiopia,1,National,Ethiopia,ETH,Lowest,National,573.07,104.29,39.77,Fruits and vegetables,Sub-Saharan Africa
Ethiopia,1,National,Ethiopia,ETH,Lowest,National,221.74,40.35,15.39,Caterig,Sub-Saharan Africa
Ethiopia,1,National,Ethiopia,ETH,Lowest,National,42.53,7.74,2.95,Alcohol beverages,Sub-Saharan Africa
Ethiopia,1,National,Ethiopia,ETH,Lowest,National,209.21,38.07,14.52,Non-Alcohol beverages,Sub-Saharan Africa
Ethiopia,1,National,Ethiopia,ETH,Lowest,National,228.41,41.57,15.85,Other food,Sub-Saharan Africa
Ethiopia,1,National,Ethiopia,ETH,Lowest,National,258.91,47.12,17.97,Clothes,Sub-Saharan Africa
Ethiopia,1,National,Ethiopia,ETH,Lowest,National,60.52,11.01,4.20,Footwear,Sub-Saharan Africa
Ethiopia,1,National,Ethiopia,ETH,Lowest,National,517.24,94.13,35.89,Housing,Sub-Saharan Africa
Ethiopia,1,National,Ethiopia,ETH,Lowest,National,7.25,1.32,0.50,Electricity,Sub-Saharan Africa
Ethiopia,1,National,Ethiopia,ETH,Lowest,National,0.33,0.06,0.02,Gas,Sub-Saharan Africa
Ethiopia,1,National,Ethiopia,ETH,Lowest,National,424.88,77.32,29.49,"Other sources (coal firewood etc.)",Sub-Saharan Africa
Ethiopia,1,National,Ethiopia,ETH,Lowest,National,33.55,6.11,2.33,Vehicles and other transport services,Sub-Saharan Africa
Ethiopia,1,National,Ethiopia,ETH,Lowest,National,0.40,0.07,0.03,Fuel,Sub-Saharan Africa
Ethiopia,1,National,Ethiopia,ETH,Lowest,National,8.66,1.58,0.60,Pharmaceutical products,Sub-Saharan Africa
Ethiopia,1,National,Ethiopia,ETH,Lowest,National,10.94,1.99,0.76,Medical goods and services,Sub-Saharan Africa
Ethiopia,1,National,Ethiopia,ETH,Lowest,National,37.44,6.81,2.60,Education,Sub-Saharan Africa
Ethiopia,1,National,Ethiopia,ETH,Lowest,National,2.60,0.47,0.18,Telephone equipment and services,Sub-Saharan Africa
Ethiopia,1,National,Ethiopia,ETH,Lowest,National,10.30,1.87,0.71,Other ICT goods and services,Sub-Saharan Africa
Ethiopia,1,National,Ethiopia,ETH,Lowest,National,0.60,0.11,0.04,Financial Services,Sub-Saharan Africa
Ethiopia,1,National,Ethiopia,ETH,Lowest,National,16.61,3.02,1.15,Water utilities,Sub-Saharan Africa
Ethiopia,1,National,Ethiopia,ETH,Lowest,National,23.63,4.30,1.64,"Appliances articles and products for personal care",Sub-Saharan Africa
Ethiopia,1,National,Ethiopia,ETH,Lowest,National,302.13,54.98,20.97,Other,Sub-Saharan Africa
Gabon,1,National,Gabon,GAB,Lowest,National,"380,756.00",850.25,768.77,All categories,Sub-Saharan Africa
Gabon,1,National,Gabon,GAB,Lowest,National,"38,461.54",85.89,77.66,Grains,Sub-Saharan Africa
Gabon,1,National,Gabon,GAB,Lowest,National,"6,604.78",14.75,13.34,Dairy,Sub-Saharan Africa
Gabon,1,National,Gabon,GAB,Lowest,National,"50,211.98",112.13,101.38,Meat and fish,Sub-Saharan Africa
Gabon,1,National,Gabon,GAB,Lowest,National,"62,300.59",139.12,125.79,Fruits and vegetables,Sub-Saharan Africa
Gabon,1,National,Gabon,GAB,Lowest,National,624.95,1.40,1.26,Caterig,Sub-Saharan Africa
Gabon,1,National,Gabon,GAB,Lowest,National,"6,744.48",15.06,13.62,Alcohol beverages,Sub-Saharan Africa
Gabon,1,National,Gabon,GAB,Lowest,National,"3,921.74",8.76,7.92,Non-Alcohol beverages,Sub-Saharan Africa
Gabon,1,National,Gabon,GAB,Lowest,National,"30,210.87",67.46,61.00,Other food,Sub-Saharan Africa
Gabon,1,National,Gabon,GAB,Lowest,National,"10,248.88",22.89,20.69,Clothes,Sub-Saharan Africa
Lithuania,1,National,Lithuania,LTU,Lowest,National,"1,768.24",964.15,678.53,All categories,Eastern Europe and Central Asia
Lithuania,1,National,Lithuania,LTU,Lowest,National,172.27,93.93,66.10,Grains,Eastern Europe and Central Asia
Lithuania,1,National,Lithuania,LTU,Lowest,National,152.29,83.04,58.44,Dairy,Eastern Europe and Central Asia
Lithuania,1,National,Lithuania,LTU,Lowest,National,330.38,180.14,126.78,Meat and fish,Eastern Europe and Central Asia
Lithuania,1,National,Lithuania,LTU,Lowest,National,160.93,87.75,61.75,Fruits and vegetables,Eastern Europe and Central Asia
Lithuania,1,National,Lithuania,LTU,Lowest,National,68.08,37.12,26.13,Caterig,Eastern Europe and Central Asia
Lithuania,1,National,Lithuania,LTU,Lowest,National,35.80,19.52,13.74,Alcohol beverages,Eastern Europe and Central Asia
Lithuania,1,National,Lithuania,LTU,Lowest,National,70.63,38.51,27.10,Non-Alcohol beverages,Eastern Europe and Central Asia
Lithuania,1,National,Lithuania,LTU,Lowest,National,132.43,72.21,50.82,Other food,Eastern Europe and Central Asia
Lithuania,1,National,Lithuania,LTU,Lowest,National,44.40,24.21,17.04,Clothes,Eastern Europe and Central Asia
Lithuania,1,National,Lithuania,LTU,Lowest,National,21.87,11.92,8.39,Footwear,Eastern Europe and Central Asia
Lithuania,1,National,Lithuania,LTU,Lowest,National,144.88,79.00,55.59,Housing,Eastern Europe and Central Asia
Lithuania,1,National,Lithuania,LTU,Lowest,National,21.45,11.70,8.23,Electricity,Eastern Europe and Central Asia
Lithuania,1,National,Lithuania,LTU,Lowest,National,9.29,5.07,3.57,Gas,Eastern Europe and Central Asia
Lithuania,1,National,Lithuania,LTU,Lowest,National,35.84,19.54,13.75,"Other sources (coal firewood etc.)",Eastern Europe and Central Asia
Lithuania,1,National,Lithuania,LTU,Lowest,National,36.74,20.03,14.10,Vehicles and other transport services,Eastern Europe and Central Asia
Lithuania,1,National,Lithuania,LTU,Lowest,National,31.69,17.28,12.16,Fuel,Eastern Europe and Central Asia
Lithuania,1,National,Lithuania,LTU,Lowest,National,24.76,13.50,9.50,Pharmaceutical products,Eastern Europe and Central Asia
Lithuania,1,National,Lithuania,LTU,Lowest,National,11.29,6.16,4.33,Medical goods and services,Eastern Europe and Central Asia
Lithuania,1,National,Lithuania,LTU,Lowest,National,1.80,0.98,0.69,Education,Eastern Europe and Central Asia
Lithuania,1,National,Lithuania,LTU,Lowest,National,93.86,51.18,36.02,Telephone equipment and services,Eastern Europe and Central Asia
Lithuania,1,National,Lithuania,LTU,Lowest,National,6.98,3.81,2.68,Other ICT goods and services,Eastern Europe and Central Asia
Lithuania,1,National,Lithuania,LTU,Lowest,National,5.35,2.92,2.05,Financial Services,Eastern Europe and Central Asia
Lithuania,1,National,Lithuania,LTU,Lowest,National,3.61,1.97,1.39,Water utilities,Eastern Europe and Central Asia
Lithuania,1,National,Lithuania,LTU,Lowest,National,13.11,7.15,5.03,"Appliances articles and products for personal care",Eastern Europe and Central Asia
Lithuania,1,National,Lithuania,LTU,Lowest,National,138.52,75.53,53.15,Other,Eastern Europe and Central Asia
Latvia,1,National,Latvia,LVA,Lowest,National,376.12,899.82,709.67,All categories,Eastern Europe and Central Asia
Latvia,1,National,Latvia,LVA,Lowest,National,41.20,98.56,77.73,Grains,Eastern Europe and Central Asia
Latvia,1,National,Latvia,LVA,Lowest,National,32.77,78.41,61.84,Dairy,Eastern Europe and Central Asia
Latvia,1,National,Latvia,LVA,Lowest,National,50.48,120.76,95.24,Meat and fish,Eastern Europe and Central Asia
Latvia,1,National,Latvia,LVA,Lowest,National,50.67,121.22,95.61,Fruits and vegetables,Eastern Europe and Central Asia
Latvia,1,National,Latvia,LVA,Lowest,National,12.67,30.32,23.91,Caterig,Eastern Europe and Central Asia
Latvia,1,National,Latvia,LVA,Lowest,National,3.10,7.41,5.84,Alcohol beverages,Eastern Europe and Central Asia
Latvia,1,National,Latvia,LVA,Lowest,National,10.35,24.76,19.53,Non-Alcohol beverages,Eastern Europe and Central Asia
Latvia,1,National,Latvia,LVA,Lowest,National,23.41,56.01,44.17,Other food,Eastern Europe and Central Asia
Latvia,1,National,Latvia,LVA,Lowest,National,3.16,7.56,5.97,Clothes,Eastern Europe and Central Asia
Latvia,1,National,Latvia,LVA,Lowest,National,2.03,4.85,3.83,Footwear,Eastern Europe and Central Asia
Latvia,1,National,Latvia,LVA,Lowest,National,16.31,39.01,30.77,Housing,Eastern Europe and Central Asia
Latvia,1,National,Latvia,LVA,Lowest,National,26.37,63.09,49.76,Electricity,Eastern Europe and Central Asia
Latvia,1,National,Latvia,LVA,Lowest,National,1.34,3.21,2.53,Gas,Eastern Europe and Central Asia
Latvia,1,National,Latvia,LVA,Lowest,National,13.54,32.39,25.54,"Other sources (coal firewood etc.)",Eastern Europe and Central Asia
Latvia,1,National,Latvia,LVA,Lowest,National,7.47,17.87,14.09,Vehicles and other transport services,Eastern Europe and Central Asia
Latvia,1,National,Latvia,LVA,Lowest,National,3.86,9.22,7.27,Fuel,Eastern Europe and Central Asia
Latvia,1,National,Latvia,LVA,Lowest,National,2.53,6.06,4.78,Pharmaceutical products,Eastern Europe and Central Asia
Latvia,1,National,Latvia,LVA,Lowest,National,0.86,2.05,1.62,Medical goods and services,Eastern Europe and Central Asia
Latvia,1,National,Latvia,LVA,Lowest,National,1.25,2.98,2.35,Education,Eastern Europe and Central Asia
Latvia,1,National,Latvia,LVA,Lowest,National,17.99,43.05,33.95,Telephone equipment and services,Eastern Europe and Central Asia
Latvia,1,National,Latvia,LVA,Lowest,National,0.28,0.66,0.52,Other ICT goods and services,Eastern Europe and Central Asia
Latvia,1,National,Latvia,LVA,Lowest,National,4.20,10.05,7.93,Financial Services,Eastern Europe and Central Asia
Latvia,1,National,Latvia,LVA,Lowest,National,5.01,11.99,9.45,Water utilities,Eastern Europe and Central Asia
Latvia,1,National,Latvia,LVA,Lowest,National,6.15,14.72,11.61,"Appliances articles and products for personal care",Eastern Europe and Central Asia
Latvia,1,National,Latvia,LVA,Lowest,National,39.12,93.59,73.82,Other,Eastern Europe and Central Asia
Moldova,1,National,Moldova,MDA,Lowest,National,"5,026.49",757.91,406.38,All categories,Eastern Europe and Central Asia
Moldova,1,National,Moldova,MDA,Lowest,National,783.22,118.10,63.32,Grains,Eastern Europe and Central Asia
Moldova,1,National,Moldova,MDA,Lowest,National,348.19,52.50,28.15,Dairy,Eastern Europe and Central Asia
Moldova,1,National,Moldova,MDA,Lowest,National,619.99,93.48,50.12,Meat and fish,Eastern Europe and Central Asia
Moldova,1,National,Moldova,MDA,Lowest,National,448.36,67.61,36.25,Fruits and vegetables,Eastern Europe and Central Asia
Moldova,1,National,Moldova,MDA,Lowest,National,74.10,11.17,5.99,Caterig,Eastern Europe and Central Asia
Moldova,1,National,Moldova,MDA,Lowest,National,32.27,4.87,2.61,Alcohol beverages,Eastern Europe and Central Asia
Moldova,1,National,Moldova,MDA,Lowest,National,67.99,10.25,5.50,Non-Alcohol beverages,Eastern Europe and Central Asia
Moldova,1,National,Moldova,MDA,Lowest,National,393.02,59.26,31.77,Other food,Eastern Europe and Central Asia
Moldova,1,National,Moldova,MDA,Lowest,National,305.85,46.12,24.73,Clothes,Eastern Europe and Central Asia
Moldova,1,National,Moldova,MDA,Lowest,National,145.34,21.92,11.75,Footwear,Eastern Europe and Central Asia
Moldova,1,National,Moldova,MDA,Lowest,National,67.13,10.12,5.43,Housing,Eastern Europe and Central Asia
Moldova,1,National,Moldova,MDA,Lowest,National,0.00,0.00,0.00,Electricity,Eastern Europe and Central Asia
Moldova,1,National,Moldova,MDA,Lowest,National,0.00,0.00,0.00,Gas,Eastern Europe and Central Asia
Moldova,1,National,Moldova,MDA,Lowest,National,81.49,12.29,6.59,"Other sources (coal firewood etc.)",Eastern Europe and Central Asia
Moldova,1,National,Moldova,MDA,Lowest,National,145.44,21.93,11.76,Vehicles and other transport services,Eastern Europe and Central Asia
Moldova,1,National,Moldova,MDA,Lowest,National,65.18,9.83,5.27,Fuel,Eastern Europe and Central Asia
Moldova,1,National,Moldova,MDA,Lowest,National,425.02,64.09,34.36,Pharmaceutical products,Eastern Europe and Central Asia
Moldova,1,National,Moldova,MDA,Lowest,National,37.90,5.71,3.06,Medical goods and services,Eastern Europe and Central Asia
Moldova,1,National,Moldova,MDA,Lowest,National,11.40,1.72,0.92,Education,Eastern Europe and Central Asia
Moldova,1,National,Moldova,MDA,Lowest,National,2.31,0.35,0.19,Telephone equipment and services,Eastern Europe and Central Asia
Moldova,1,National,Moldova,MDA,Lowest,National,0.00,0.00,0.00,Other ICT goods and services,Eastern Europe and Central Asia
Moldova,1,National,Moldova,MDA,Lowest,National,1.10,0.17,0.09,Financial Services,Eastern Europe and Central Asia
Moldova,1,National,Moldova,MDA,Lowest,National,0.00,0.00,0.00,Water utilities,Eastern Europe and Central Asia
Moldova,1,National,Moldova,MDA,Lowest,National,286.94,43.27,23.20,"Appliances articles and products for personal care",Eastern Europe and Central Asia
Moldova,1,National,Moldova,MDA,Lowest,National,684.24,103.17,55.32,Other,Eastern Europe and Central Asia
Macedonia (FYR),1,National,Macedonia (FYR),MKD,Lowest,National,"21,012.92",941.44,452.04,All categories,Eastern Europe and Central Asia
Macedonia (FYR),1,National,Macedonia (FYR),MKD,Lowest,National,"5,956.95",266.89,128.15,Grains,Eastern Europe and Central Asia
Macedonia (FYR),1,National,Macedonia (FYR),MKD,Lowest,National,"3,599.50",161.27,77.43,Dairy,Eastern Europe and Central Asia
Macedonia (FYR),1,National,Macedonia (FYR),MKD,Lowest,National,"1,983.89",88.88,42.68,Meat and fish,Eastern Europe and Central Asia
Macedonia (FYR),1,National,Macedonia (FYR),MKD,Lowest,National,"2,719.82",121.86,58.51,Fruits and vegetables,Eastern Europe and Central Asia
Macedonia (FYR),1,National,Macedonia (FYR),MKD,Lowest,National,185.22,8.30,3.98,Caterig,Eastern Europe and Central Asia
Macedonia (FYR),1,National,Macedonia (FYR),MKD,Lowest,National,222.47,9.97,4.79,Alcohol beverages,Eastern Europe and Central Asia
Macedonia (FYR),1,National,Macedonia (FYR),MKD,Lowest,National,"1,147.61",51.42,24.69,Non-Alcohol beverages,Eastern Europe and Central Asia
Macedonia (FYR),1,National,Macedonia (FYR),MKD,Lowest,National,"1,437.43",64.40,30.92,Other food,Eastern Europe and Central Asia
Macedonia (FYR),1,National,Macedonia (FYR),MKD,Lowest,National,98.35,4.41,2.12,Clothes,Eastern Europe and Central Asia
Macedonia (FYR),1,National,Macedonia (FYR),MKD,Lowest,National,52.80,2.37,1.14,Footwear,Eastern Europe and Central Asia
Macedonia (FYR),1,National,Macedonia (FYR),MKD,Lowest,National,12.00,0.54,0.26,Housing,Eastern Europe and Central Asia
Macedonia (FYR),1,National,Macedonia (FYR),MKD,Lowest,National,151.35,6.78,3.26,Electricity,Eastern Europe and Central Asia
Macedonia (FYR),1,National,Macedonia (FYR),MKD,Lowest,National,15.87,0.71,0.34,Gas,Eastern Europe and Central Asia
Macedonia (FYR),1,National,Macedonia (FYR),MKD,Lowest,National,47.01,2.11,1.01,"Other sources (coal firewood etc.)",Eastern Europe and Central Asia
Macedonia (FYR),1,National,Macedonia (FYR),MKD,Lowest,National,207.76,9.31,4.47,Vehicles and other transport services,Eastern Europe and Central Asia
Macedonia (FYR),1,National,Macedonia (FYR),MKD,Lowest,National,0.00,0.00,0.00,Fuel,Eastern Europe and Central Asia
Macedonia (FYR),1,National,Macedonia (FYR),MKD,Lowest,National,254.39,11.40,5.47,Pharmaceutical products,Eastern Europe and Central Asia
Macedonia (FYR),1,National,Macedonia (FYR),MKD,Lowest,National,13.53,0.61,0.29,Medical goods and services,Eastern Europe and Central Asia
Macedonia (FYR),1,National,Macedonia (FYR),MKD,Lowest,National,0.00,0.00,0.00,Education,Eastern Europe and Central Asia
Macedonia (FYR),1,National,Macedonia (FYR),MKD,Lowest,National,160.00,7.17,3.44,Telephone equipment and services,Eastern Europe and Central Asia
Macedonia (FYR),1,National,Macedonia (FYR),MKD,Lowest,National,0.00,0.00,0.00,Other ICT goods and services,Eastern Europe and Central Asia
Macedonia (FYR),1,National,Macedonia (FYR),MKD,Lowest,National,0.00,0.00,0.00,Financial Services,Eastern Europe and Central Asia
Macedonia (FYR),1,National,Macedonia (FYR),MKD,Lowest,National,7.54,0.34,0.16,Water utilities,Eastern Europe and Central Asia
Macedonia (FYR),1,National,Macedonia (FYR),MKD,Lowest,National,638.05,28.59,13.73,"Appliances articles and products for personal care",Eastern Europe and Central Asia
Macedonia (FYR),1,National,Macedonia (FYR),MKD,Lowest,National,"2,101.37",94.15,45.21,Other,Eastern Europe and Central Asia
Montenegro,1,National,Montenegro,MNE,Lowest,National,547.32,"1,130.82",724.92,All categories,Eastern Europe and Central Asia
Montenegro,1,National,Montenegro,MNE,Lowest,National,36.80,76.02,48.74,Grains,Eastern Europe and Central Asia
Montenegro,1,National,Montenegro,MNE,Lowest,National,98.65,203.83,130.67,Dairy,Eastern Europe and Central Asia
Montenegro,1,National,Montenegro,MNE,Lowest,National,68.79,142.13,91.11,Meat and fish,Eastern Europe and Central Asia
Montenegro,1,National,Montenegro,MNE,Lowest,National,62.03,128.16,82.16,Fruits and vegetables,Eastern Europe and Central Asia
Montenegro,1,National,Montenegro,MNE,Lowest,National,1.69,3.50,2.24,Caterig,Eastern Europe and Central Asia
Montenegro,1,National,Montenegro,MNE,Lowest,National,0.00,0.00,0.00,Alcohol beverages,Eastern Europe and Central Asia
Montenegro,1,National,Montenegro,MNE,Lowest,National,10.54,21.79,13.97,Non-Alcohol beverages,Eastern Europe and Central Asia
Montenegro,1,National,Montenegro,MNE,Lowest,National,18.42,38.06,24.40,Other food,Eastern Europe and Central Asia
Montenegro,1,National,Montenegro,MNE,Lowest,National,21.02,43.44,27.85,Clothes,Eastern Europe and Central Asia
Montenegro,1,National,Montenegro,MNE,Lowest,National,21.00,43.39,27.82,Footwear,Eastern Europe and Central Asia
Montenegro,1,National,Montenegro,MNE,Lowest,National,51.33,106.04,67.98,Housing,Eastern Europe and Central Asia
Montenegro,1,National,Montenegro,MNE,Lowest,National,28.67,59.24,37.98,Electricity,Eastern Europe and Central Asia
Montenegro,1,National,Montenegro,MNE,Lowest,National,0.00,0.00,0.00,Gas,Eastern Europe and Central Asia
Montenegro,1,National,Montenegro,MNE,Lowest,National,43.17,89.19,57.17,"Other sources (coal firewood etc.)",Eastern Europe and Central Asia
Montenegro,1,National,Montenegro,MNE,Lowest,National,10.58,21.86,14.01,Vehicles and other transport services,Eastern Europe and Central Asia
Montenegro,1,National,Montenegro,MNE,Lowest,National,0.00,0.00,0.00,Fuel,Eastern Europe and Central Asia
Montenegro,1,National,Montenegro,MNE,Lowest,National,4.31,8.90,5.70,Pharmaceutical products,Eastern Europe and Central Asia
Montenegro,1,National,Montenegro,MNE,Lowest,National,4.38,9.04,5.80,Medical goods and services,Eastern Europe and Central Asia
Montenegro,1,National,Montenegro,MNE,Lowest,National,4.80,9.92,6.36,Education,Eastern Europe and Central Asia
Montenegro,1,National,Montenegro,MNE,Lowest,National,17.78,36.74,23.55,Telephone equipment and services,Eastern Europe and Central Asia
Montenegro,1,National,Montenegro,MNE,Lowest,National,0.00,0.00,0.00,Other ICT goods and services,Eastern Europe and Central Asia
Montenegro,1,National,Montenegro,MNE,Lowest,National,0.00,0.00,0.00,Financial Services,Eastern Europe and Central Asia
Montenegro,1,National,Montenegro,MNE,Lowest,National,0.00,0.00,0.00,Water utilities,Eastern Europe and Central Asia
Montenegro,1,National,Montenegro,MNE,Lowest,National,10.57,21.84,14.00,"Appliances articles and products for personal care",Eastern Europe and Central Asia
Montenegro,1,National,Montenegro,MNE,Lowest,National,32.79,67.74,43.43,Other,Eastern Europe and Central Asia
Romania,1,National,Romania,ROU,Lowest,National,"1,972.80",976.15,620.77,All categories,Eastern Europe and Central Asia
Romania,1,National,Romania,ROU,Lowest,National,428.34,211.95,134.78,Grains,Eastern Europe and Central Asia
Romania,1,National,Romania,ROU,Lowest,National,250.75,124.07,78.90,Dairy,Eastern Europe and Central Asia
Romania,1,National,Romania,ROU,Lowest,National,321.89,159.27,101.29,Meat and fish,Eastern Europe and Central Asia
Romania,1,National,Romania,ROU,Lowest,National,252.48,124.93,79.44,Fruits and vegetables,Eastern Europe and Central Asia
Romania,1,National,Romania,ROU,Lowest,National,6.50,3.22,2.05,Caterig,Eastern Europe and Central Asia
Romania,1,National,Romania,ROU,Lowest,National,62.98,31.16,19.82,Alcohol beverages,Eastern Europe and Central Asia
Romania,1,National,Romania,ROU,Lowest,National,38.57,19.08,12.14,Non-Alcohol beverages,Eastern Europe and Central Asia
Romania,1,National,Romania,ROU,Lowest,National,109.83,54.34,34.56,Other food,Eastern Europe and Central Asia
Romania,1,National,Romania,ROU,Lowest,National,24.63,12.19,7.75,Clothes,Eastern Europe and Central Asia
Romania,1,National,Romania,ROU,Lowest,National,23.07,11.41,7.26,Footwear,Eastern Europe and Central Asia
